ID	TITLE	URL
57	"Smartphone Motorola Moto G6 64GB Dual Chip Android Oreo - 8.0 Tela 5.7"" Octa-Core 1.8 GHz 4G Câmera 12 + 5MP (Dual Traseira) - Preto"	https://www.submarino.com.br/produto/133678165?pfm_carac=Smartphone&pfm_index=9&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
58	"Smartphone Motorola Moto G6 Plus Dual Chip Android Oreo - 8.0 Tela 5.9"" Octa-Core 2.2 GHz 64GB 4G Câmera 12 + 5MP (Dual Traseira) - Indigo"	https://www.submarino.com.br/produto/133453185?pfm_carac=Smartphone&pfm_index=10&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
59	iPhone Xr 256GB Coral IOS12 4G + Wi-fi Câmera 12MP - Apple	https://www.submarino.com.br/produto/134073900?pfm_carac=Smartphone&pfm_index=11&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
60	Smartphone Samsung Galaxy J2 Core - Preto	https://www.submarino.com.br/produto/134174786?pfm_carac=Smartphone&pfm_index=12&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
61	"Smartphone Motorola Moto Z3 Play 128GB  Dual Chip Android Oreo - 8.0 Tela 6"" Octa-Core 1.8 GHz 4G Câmera 12 + 5MP (Dual Traseira) - �nix"	https://www.submarino.com.br/produto/133716678?pfm_carac=Smartphone&pfm_index=13&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
62	"Smartphone Samsung Galaxy J6 32GB Dual Chip Android 8.0 Tela 5.6"" Octa-Core 1.6GHz 4G Câmera 13MP com TV - Preto"	https://www.submarino.com.br/produto/133609160?pfm_carac=Smartphone&pfm_index=14&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
63	"iPhone 6S Plus 32GB Rosê Tela 5,5"" IOS 4G Câmera 12MP - Apple"	https://www.submarino.com.br/produto/129252815?pfm_carac=Smartphone&pfm_index=15&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
64	"Smartphone Samsung Galaxy M30 64GB Dual Chip Android 8.1 Tela 6.4"" Octa-Core 4G Câmera 13MP +5MP+5MP - Azul"	https://www.submarino.com.br/produto/134256124?pfm_carac=Smartphone&pfm_index=16&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
65	"Smartphone Samsung Galaxy J4 Core 16GB Nano Chip Android Tela 6"" Quad-Core 1.4GHz  4G Câmera 8MP - Preto"	https://www.submarino.com.br/produto/134061765?pfm_carac=Smartphone&pfm_index=17&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
66	"iPhone XR 128GB Vermelho Tela 6.1"" iOS 12 4G 12MP - Apple"	https://www.submarino.com.br/produto/134346437?pfm_carac=Smartphone&pfm_index=18&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
67	"Smartphone Samsung Galaxy S10+ 512GB Dual Chip Android 9.0 Tela 6,4"" Octa-Core 4G Câmera Tripla Traseira 12MP + 12MP + 16MP - Ceramic Preto"	https://www.submarino.com.br/produto/134219163?pfm_carac=Smartphone&pfm_index=19&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
68	"Smartphone Samsung Galaxy J2 Prime Dual Chip Android 6.0.1 Tela 5"" Quad-Core 1.4 GHz 16GB 4G Câmera 8MP - Dourado"	https://www.submarino.com.br/produto/133731165?pfm_carac=Smartphone&pfm_index=20&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid&sellerId
